time,Capital_1,PowellRiver_1,CentralCoast_1,CentralCoast_2,MountWaddington_1,MountWaddington_2,Comox-Strathcona_1,Skeena-QueenCharlotte_2,Nanaimo_2,Squamish-Lillooet_1,EastKootenay_1,CowichanValley_1,CowichanValley_2,Alberni-Clayoquot_1,GreaterVancouver_1,SunshineCoast_1,Skeena-QueenCharlotte_1,Nanaimo_1,Kitimat-Stikine_1,Stikine_1,Capital_2,Cariboo_1,Thompson-Nicola_1,FraserValley_1,Columbia-Shuswap_1,Kitimat-Stikine_2,Fraser-FortGeorge_1,Comox-Strathcona_2,Alberni-Clayoquot_2,Thompson-Nicola_2
2023-05-30 20:00:00,0.4668647738601308,0.4160910784032138,0.4332837618510998,0.41142084199609336,0.41347805584439196,0.47948032509419053,0.47399313547561467,0.4297440063532923,0.43217828303384004,0.41245259122204325,0.41859426121760884,0.4709631562297742,0.46867569587344743,0.5291025337095411,0.45468084309935203,0.43228755883903525,0.34719509749124866,0.43790039391485375,0.27221862245280026,0.31882023494101935,0.4695715642280866,0.45434452993062946,0.4268042588067708,0.446887534165327,0.5024780958696601,0.3350758870259126,0.3992776511675923,0.4556710819391533,0.46468261077142664,0.4316389062714151
2023-05-30 21:00:00,0.25022203078795,0.2870059647974482,0.3024804015686494,0.27429620757622974,0.2997529203014232,0.3223092602495133,0.3181105266141818,0.2723370639409334,0.2815608555372748,0.3000155521804457,0.1307072380734836,0.2710857713902978,0.2622338170747112,0.33120917073398864,0.26212892774066887,0.2706985300661311,0.2632861761021769,0.2898621454496249,0.18001983493132473,0.2111277039804343,0.25340917384112904,0.30255840967831543,0.2477202729177367,0.299780532926631,0.30894643914446934,0.22527988125433754,0.25010319638856393,0.3119713724667799,0.3288864432420837,0.25231310028393444
2023-05-30 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16477843096215275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1499019308760147,0.0,0.09826521164985835,0.10973404396734909,0.0,0.0,0.0,0.0,0.0,0.11002826987555452,0.0011780654592899041,0.0,0.0,0.0
2023-05-30 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03400679843230546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-31 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-31 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-31 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-31 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-31 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-31 06:00:00,0.008624745841501932,0.22805835080976367,0.03683184561338483,0.028170082272076038,0.07207243033885882,0.07812855189708856,0.19842939317996727,5.384783732783863e-05,0.09721257296264406,0.2096597272180786,0.4086945387261764,0.03386357647618137,0.004529728350665832,0.0,0.11465709671691116,0.2266715077138156,0.00026652654237386707,0.027437918292878213,0.04761870212078662,0.10301197864145722,0.009702839071689673,0.19689503098090932,0.26766843981166866,0.09309435615888005,0.34698983783675463,0.01968392514499198,0.3153246552744617,0.15834068990740582,0.0,0.24262632758454164
2023-05-31 07:00:00,0.12704278962333562,0.3399861271751664,0.15452767629708997,0.1394460216466394,0.21604402319838883,0.21625332284261453,0.3801944000989571,0.1660987132004934,0.2112635323191715,0.2796756316586687,0.6016237192290822,0.1476619082657541,0.13552483733979706,0.29208367244878103,0.21081020572909523,0.28087521664467296,0.126356243128158,0.21412312347933188,0.10996085558547665,0.19263816414104326,0.1338352377170061,0.2986093767453096,0.38541530585622735,0.18169932969428684,0.5019042881933632,0.08269757145457075,0.4968666095627844,0.32689834129373396,0.3011397760019361,0.3533218515698394
2023-05-31 08:00:00,0.2154957265719169,0.5458334704556689,0.2793385763202323,0.22564741148613274,0.42393149007550557,0.4086574286524021,0.5785808962591623,0.2906026918391201,0.3813954102436545,0.4503900353315241,0.6888312221802585,0.2722985758140183,0.24595892978688141,0.47189916347300315,0.2620574495135752,0.4634010620712834,0.19754244556793762,0.38451129432627384,0.2016559249507195,0.286394290458743,0.22165276881901697,0.46838141863491944,0.5201500061997572,0.26482213421430595,0.6063710374379473,0.14289529448128807,0.5805717998474091,0.5515139051746729,0.4889525960732863,0.4831495383306119
2023-05-31 09:00:00,0.31854644840519064,0.5871979187966235,0.41149917624437976,0.32542241593001464,0.5389211981135859,0.5444146189147661,0.6343197974910225,0.43613203820231167,0.37682106361720424,0.5459573231848851,0.7414575529322837,0.3259732259619233,0.31664952444008115,0.5336627220118767,0.46654633860115674,0.556368985679685,0.3043478992271619,0.3643818427561898,0.30303533069982025,0.387801536532788,0.3229139630819675,0.5652422037210793,0.5590223582480894,0.3666243482853588,0.6304890276069941,0.2832266010375508,0.5864683049536951,0.619398451915069,0.48914325669795344,0.52655954039607
2023-05-31 10:00:00,0.447352903027268,0.6447341791804899,0.5399598241375055,0.48734027589612205,0.6118254970365774,0.6058048023679728,0.6479865510286815,0.5485776211506441,0.526184034717446,0.6093797415916841,0.7822011656707987,0.4793048707199746,0.4619306913889478,0.6288015222068718,0.41157438472984675,0.5707705750275112,0.4438096682439295,0.5085307123131745,0.4057259905322714,0.4652980964157378,0.44998145075325047,0.6061085350821852,0.6461525301325212,0.418356032240605,0.7057709919673324,0.4040588765131873,0.6761905748484681,0.6488631190407178,0.5734817998187661,0.5904367852323692
2023-05-31 11:00:00,0.5082606580969602,0.6152335200585528,0.5330578796293379,0.5341786174432592,0.5647124083742545,0.6035420042432588,0.648528692676014,0.5883934004114691,0.5608511745984385,0.5458578202135166,0.7853012178035407,0.5371548571341106,0.5149616623750454,0.6793802505906985,0.459159793333234,0.5526074717368131,0.4980677236359772,0.5157306371073459,0.4775613016925868,0.5366373419867416,0.5127399857582791,0.5909582290580533,0.651649962972369,0.4234886879936846,0.7238799967467868,0.4731132493668895,0.6463692387146358,0.6582276000301618,0.5562980170524261,0.6013771744661691
2023-05-31 12:00:00,0.5689235910580499,0.5803049859735979,0.5844623347684392,0.5737284164505001,0.5267825467372002,0.5748112933346458,0.5263918731575292,0.6384558950323003,0.6170972666241812,0.4192093373332736,0.6677587095557984,0.5626710340823904,0.5538484297682498,0.6703531380174298,0.5177395112738724,0.5446853099481712,0.5768007654624563,0.5842429088408885,0.5647970178725162,0.6872723480500882,0.5755691130186962,0.4894538130497623,0.5075392896246409,0.39864308084274996,0.6704124436259004,0.5442510486585894,0.6269853192613025,0.566733091828414,0.6053584123125594,0.48129104507454934
2023-05-31 13:00:00,0.5745249814116775,0.6996889226049086,0.6902874567918441,0.6796774277633839,0.6149482431310257,0.6333223839053965,0.6817283452696732,0.6651383308262505,0.6322436407350741,0.6770737688098041,0.6867952660146808,0.5826958515992626,0.5745047242747815,0.6984118820082506,0.5968777690355602,0.6415370678737286,0.6149588430494665,0.6165149142482605,0.626880733741034,0.6921614431827536,0.5824071926449568,0.5837311850595495,0.5986261545900943,0.5991746759846784,0.7072788586605273,0.603814406230843,0.6480205324177597,0.6623327539000429,0.6548128607684162,0.593636640234544
2023-05-31 14:00:00,0.5539677534168059,0.6245156613881389,0.6443016491476274,0.6108311671070135,0.5934986889869989,0.5869195850615426,0.6047195220029531,0.5679169805026905,0.6070365742530666,0.6347786998864614,0.6525178727698171,0.5886164328228084,0.5763356473610745,0.7148082739917736,0.6032727415792981,0.6164189054432974,0.561713173806413,0.6083643532077307,0.6272114028396464,0.6936398422429892,0.559659304184465,0.5818789826801094,0.5891430708222724,0.5641750625392846,0.6552472022707353,0.5669977322151158,0.5694814664604356,0.5816443401848715,0.6621160589562597,0.5759173870559949
2023-05-31 15:00:00,0.5611103922362387,0.6118053373228698,0.6972367031100165,0.6662872849146015,0.6225083142666247,0.6297155464715376,0.5936626205532936,0.6417409597429032,0.6401149509478632,0.5861651108362946,0.6744936364417606,0.6296725225788429,0.6001804015064085,0.766612557352952,0.6098501781737103,0.6290529769343628,0.6522559278926546,0.6341662598220673,0.6527950941155313,0.6936862364411376,0.5682628320433445,0.6203430987168591,0.6148819203852839,0.547820240544204,0.6687969414407477,0.621966306439228,0.5676729330177991,0.6073545114306356,0.7015692617170798,0.5973665333842142
2023-05-31 16:00:00,0.539452430209686,0.6157088434891139,0.6007527266556302,0.5508416982326066,0.6110994657938251,0.6142352225481601,0.6248983019370157,0.6143486289071595,0.637380510607205,0.6225322995305203,0.6668045757145394,0.6122793626435451,0.574585845660104,0.7509392180224301,0.5608961821136565,0.5852200793386331,0.6031102507574788,0.6346589100090361,0.5882081257518641,0.6534915599120963,0.5482768020719191,0.5916083247980901,0.5266707537063972,0.5543598833538176,0.6722019424904375,0.5543123862709426,0.5511010788521787,0.5959591035540829,0.699257588985452,0.506111568580748
2023-05-31 17:00:00,0.5901070751506725,0.552283885209014,0.6037762213645154,0.5620668707741553,0.5983794656665204,0.6046979583002086,0.5867916933334334,0.6120232108716231,0.6705432729826672,0.5501312029531975,0.628071752376599,0.6567125822663186,0.6274875200374874,0.7533510346651452,0.5850117040560399,0.5679895211635401,0.5837766574538763,0.6602769026728152,0.600774208525173,0.6497016774163014,0.5950172233698021,0.5459294601103776,0.5254924892549532,0.5170947601405417,0.576331258242041,0.5680733210039399,0.4934568595852215,0.5945415078308547,0.7115021441814829,0.5060414262240703
2023-05-31 18:00:00,0.5435357858752875,0.5176994407936854,0.418029600124125,0.4363413402464366,0.4082289484583365,0.5073808812127699,0.5085333947308317,0.5499024137390961,0.5851088965432016,0.5052681144127642,0.6095914605835225,0.6141023110056002,0.5869025770350151,0.6916935372410836,0.5386731014567583,0.5428178680042106,0.487359204005289,0.575220820253801,0.510660282416857,0.5831143728599575,0.5445090441315439,0.4884861514515854,0.5298694451590997,0.44491609637214447,0.4622724820610913,0.48713090654098096,0.4234396499618835,0.5119980089512102,0.5922998747660833,0.5266191391582825
2023-05-31 19:00:00,0.5055983787348788,0.43319055606888257,0.4545792840167603,0.44831693170621395,0.38150570574019915,0.4987475243157275,0.4134609703075429,0.5373201737379605,0.5120706095122585,0.3688453898762877,0.5658885385973018,0.5395235804780826,0.5258759074885773,0.627860978038545,0.42705712464622586,0.47148663320134754,0.508182254754272,0.4979457421753046,0.47844975632340353,0.5263022883176428,0.510090189826408,0.3634613808629413,0.5187974930789041,0.30065387293291457,0.4945085366282875,0.4751608007903551,0.47509423114002064,0.44178645092557484,0.5162696807289822,0.4608439271605791
2023-05-31 20:00:00,0.38107595537073125,0.2914379317660721,0.3430767490951744,0.4117554750402535,0.30770194840177834,0.4230402400903881,0.3483456793979782,0.41460722375816456,0.42017453589406034,0.27071076236365305,0.43501487101793007,0.4371646856044969,0.4143630215193781,0.5062736771300532,0.4114510344886183,0.37989578516128497,0.4391776495570839,0.4150725258870582,0.447731269086155,0.46887463290117937,0.38246214883369883,0.30658493373104667,0.41110235330323214,0.29538171802400975,0.38846622275673953,0.4477007738977538,0.41689204745615815,0.34181880411740706,0.4426137436415562,0.3787819342805559
2023-05-31 21:00:00,0.2653656709523713,0.3120129826290702,0.24448026582132115,0.28813117861501036,0.2683579759798538,0.3117612598399207,0.33845875496394867,0.31419227294852187,0.29394668816380826,0.2405687533011223,0.13056235841501415,0.2969548590527249,0.2837107772555537,0.3338342579108045,0.23577521910216834,0.2701599134774727,0.32073639032041434,0.2829615441017753,0.3238835197793272,0.3781232564044236,0.2655049125576708,0.24203213713077892,0.29572785735393864,0.1836013674100367,0.23604461348842917,0.3309807657167541,0.29553274413869046,0.32464337947701755,0.28845682626924246,0.274779610762273
2023-05-31 22:00:00,0.0,0.0,0.009244482787781609,0.009018010506850945,0.0,0.0,0.0,0.18656506047994528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19116084773828046,0.0,0.17255096809411538,0.24985092469426493,0.0,0.0,0.0,0.0,0.0,0.19076877150827384,0.005413127386853595,0.0,0.0,0.0
2023-05-31 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07061352899123008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 06:00:00,0.04496313800118654,0.2413749062486454,0.08706963812132569,0.0888278079576119,0.10975600132724436,0.12176259504412791,0.20275912406331123,0.0035493312774135984,0.11961700162950491,0.2435590724220294,0.20570517894459153,0.06400599826264779,0.03047097720754298,0.0,0.2226576281830117,0.2784742477509917,0.0006358427562023103,0.04515042687695341,0.05526299438067539,0.18601616365036935,0.05058353025133486,0.30551970184889354,0.33818722740749513,0.22314691013983803,0.280703303663317,0.07061839259793522,0.338642551122608,0.16034606477237184,0.0,0.3200543160421433
2023-06-01 07:00:00,0.22997650755082033,0.4239506525318428,0.2737690840354767,0.22736428572765574,0.379368491753069,0.35928044595449654,0.4320569211797228,0.07777698366575567,0.3545215189800568,0.3815365939865251,0.2888981103936866,0.27387828406002995,0.2478209790954897,0.3568269706391977,0.38848290396285357,0.43895375959770067,0.06448229846706917,0.35340519395777603,0.14156635827387917,0.3114146889186085,0.23223799320248667,0.4981532509143923,0.5552365232150489,0.3726592268517695,0.40769799418846725,0.19766419139287542,0.4679035008892623,0.4045570039705348,0.3874003844618351,0.530240863870651
2023-06-01 08:00:00,0.3672027038731787,0.6123683991303069,0.4032079669297154,0.342962555562502,0.5411677769636095,0.5024218688946385,0.6113475418624831,0.11738083629702453,0.50366956153964,0.5248886635095571,0.34083924729518383,0.41613844812621825,0.394762169084291,0.5507552011753786,0.4298242999142087,0.5391304038999807,0.15376565748682888,0.517337660410121,0.2481118463228135,0.45308519347780685,0.37134143956553145,0.6580413503753056,0.6714901243375934,0.4711644563244718,0.529403882110284,0.31766583345411964,0.5794031265786024,0.5768492858708474,0.5820939728648385,0.6439905774767475
2023-06-01 09:00:00,0.6281031664883809,0.7062497095941886,0.632543035948996,0.6117845726609079,0.6503901200959328,0.6312480473650538,0.7119286879277184,0.18494201262511525,0.6786359301378597,0.6934721072342326,0.34359929992205945,0.6441098401380074,0.6363593408029308,0.6776213415911617,0.6080793539189064,0.6711290215077044,0.25380554585099074,0.6803118359849174,0.44112632513705513,0.5523463898385467,0.6246815257880451,0.744207023087331,0.7281921831327197,0.6032667308457106,0.5069921129698005,0.47893983228511017,0.5894903627400754,0.6955246436983468,0.6859513420336552,0.7075460224286315
2023-06-01 10:00:00,0.7254199529175045,0.7408234593332751,0.6853486736237537,0.6362474444895699,0.6905588173725385,0.6811356264547321,0.763122451575874,0.18033623526253392,0.7308551874063792,0.7143730998196515,0.37011408684665054,0.6978995867089127,0.7071120710060869,0.714136474102686,0.6131376530422612,0.7192597408539573,0.2514948124172734,0.7293903208196579,0.46669081074929364,0.5547970377233842,0.7214738666373882,0.7856286101507973,0.7821094794756164,0.639977425507344,0.5356900862914631,0.49068744381571194,0.6873295775408097,0.7534610076825083,0.7176609948007258,0.7739534703897748
2023-06-01 11:00:00,0.7765603368904793,0.7035627145686223,0.7049704201703924,0.6290205042912363,0.7399240755785028,0.7343217061638031,0.7271359975080006,0.21447854575418904,0.7520119339927265,0.6695090291067193,0.515422058940731,0.7534639952035312,0.7625514501507912,0.7716958417415662,0.6683288488125632,0.7416723576434037,0.300612172336049,0.7488588874836362,0.43217335650904204,0.5804613128514609,0.7744418549979594,0.7286096464788892,0.7784632238949543,0.6584199371333569,0.6522603261361951,0.46388757119468366,0.738735171396643,0.7506424244681686,0.7408719738670329,0.7733639093851804
2023-06-01 12:00:00,0.7016909950757508,0.7187737467482737,0.6447417986114939,0.52608309931027,0.7333948472755514,0.7338120451134797,0.701912482652623,0.19697628531188843,0.680189540765491,0.6420246444557905,0.5640666479403796,0.6524319341988425,0.6759524392564202,0.7391035457678583,0.5874270104352945,0.7090546336424969,0.18629922577566568,0.6799477195538881,0.3077978987025023,0.5384026151952763,0.7057875509658996,0.6541246674939128,0.7712336547666852,0.5298954601544167,0.5823801613172951,0.3432770823377872,0.7343541490090516,0.7393134897638556,0.7140959853109442,0.7719106997082474
2023-06-01 13:00:00,0.7330343543363238,0.6625312032391806,0.6962155145228752,0.6436251700969082,0.7521091091525643,0.7381793901800396,0.6401655968236641,0.27672894195290787,0.7412268938058862,0.6405780757076293,0.5196553754871238,0.7332309619228785,0.7348416590375488,0.7716964533683432,0.6627654789122582,0.7148170201394126,0.27569730484724053,0.7355863935177269,0.36079882862836044,0.5867563213390041,0.7365572527809608,0.5867719094616769,0.7381921910560583,0.5974148694210138,0.6044175591894497,0.42494554064644546,0.7156004890443554,0.6977442540768636,0.7354417266359393,0.7101381520897011
2023-06-01 14:00:00,0.7599040933054677,0.6311989208475266,0.6325252364898061,0.5525958141609778,0.7065159367877487,0.700615544862146,0.6285479052580315,0.2975421395583521,0.7712851208487196,0.5575468618495638,0.48719662211426956,0.7857726300865621,0.7793969944917166,0.7833898284652799,0.6437470996902019,0.6593881388812692,0.2694660340441521,0.7618893611449572,0.36350890869467367,0.5965274734810956,0.7607187990760876,0.5498737720343377,0.6625770708254032,0.5797339034509776,0.5769921553784821,0.40822194506341825,0.6727823551729278,0.669581347495355,0.7226478103841415,0.6578757875602479
2023-06-01 15:00:00,0.6868273339689204,0.6420999726582639,0.5920972102201661,0.5207386400161875,0.6609560668466095,0.651176367482629,0.6255926018504541,0.2980028002349299,0.7238378605811594,0.5576268079635913,0.4880393466049891,0.7088625316140207,0.7101524424514295,0.8011979455052112,0.6027688099327829,0.6180884710995835,0.2963503462851933,0.7292575835150296,0.3651168006067945,0.5807812073522335,0.6907519910281549,0.53724577536372,0.6499265939934883,0.5546659267387818,0.61039447943608,0.4102257484475566,0.620154000602276,0.6884376557994893,0.7731227355100632,0.6426326405141523
2023-06-01 16:00:00,0.7846635153694136,0.6915528010576814,0.6215178254432592,0.5901238607893418,0.6736392046790146,0.6462117551088519,0.6475218889461118,0.2689237757238177,0.776612639577802,0.4966938842560211,0.48399454111241963,0.7881348057668404,0.7928575196251751,0.8102327549583032,0.7252844318703529,0.7007199546768942,0.2848218132876807,0.7850943396800856,0.4016056548357443,0.5864415957340783,0.784611677701913,0.49675884033883344,0.5392213583624604,0.5126192582930371,0.6146133419493425,0.43520052397659004,0.6370990452374025,0.6719146002162478,0.7931467608944356,0.5492700629738554
2023-06-01 17:00:00,0.7723062529397042,0.5986590741081249,0.5480522936489414,0.4674974496910199,0.6214058159506043,0.5655041004504903,0.5310215028463092,0.19858083344367236,0.7195971859342905,0.43611111207546926,0.44511053410351037,0.7466181911289967,0.7748755493237068,0.7727110980209314,0.5901886994718072,0.6475880105955789,0.2539429080143054,0.751474037859988,0.3831887571523538,0.551512795368086,0.772908175841676,0.4088778993247623,0.5055496670373192,0.44659925558060737,0.5416610971061848,0.4129017114956137,0.5345464008529538,0.571337091641981,0.7577172314980058,0.4995803203789364
2023-06-01 18:00:00,0.7075318463022254,0.6239034542337301,0.5043282837092916,0.5134357988027503,0.5905218133007323,0.49827850575767485,0.5729120920984622,0.1653538941678665,0.7092901597643464,0.46378165035623964,0.42173782421139394,0.713033686836727,0.7192654465934907,0.7243937232897715,0.6194908390847806,0.6009694469457608,0.21926453174923113,0.7217064791578016,0.3641095326892945,0.5121413561965097,0.706915247123056,0.3586747071211296,0.4943987721617058,0.5575183652007781,0.4328753136785091,0.38668679337934087,0.4967526813312098,0.5791602959928575,0.7178337913240421,0.46322214243178983
2023-06-01 19:00:00,0.6029481418018832,0.531442117257441,0.3644768942419465,0.3364158713650863,0.47297713213507353,0.3751597814382031,0.5001784298181396,0.09904828435894665,0.6433344492487784,0.4626763908754875,0.315360124995422,0.6323469719953873,0.6206496204589617,0.6301023911799218,0.6433277586889504,0.5914158284902783,0.16189679178421199,0.6410784378511667,0.23617403515484575,0.43671842445604003,0.6025076059243909,0.35202200753455815,0.4474305501539378,0.620886650124813,0.3417359552972701,0.24163582150477972,0.4308657423319366,0.5098478862711726,0.640259250260226,0.45672656386299987
2023-06-01 20:00:00,0.5302823615251272,0.5555275143170637,0.21794843116895943,0.2285161806679539,0.3197708361064547,0.23785996592772515,0.4810608511749196,0.051666237865151045,0.5265390137754257,0.5006714249309012,0.2763791825535961,0.5272287653344128,0.533256641686922,0.4798549037409153,0.46198065248504644,0.5216730474779286,0.08996083795968864,0.5347898597891014,0.14008140129433813,0.32746797518492743,0.530743294467394,0.3907216770237652,0.4472328985385801,0.481179104681987,0.320324159795499,0.134803589410041,0.4444075525277446,0.43094711243714034,0.5024864050189081,0.41436197764444316
2023-06-01 21:00:00,0.32190139483211183,0.31604430736848116,0.10725486356827364,0.10466515015406201,0.1691377907855636,0.13536339389272892,0.285455061831035,0.017836310617286518,0.3310299600169674,0.3218579253621884,0.1129586264994147,0.3209350786756625,0.31767382422973006,0.2002423344532806,0.31637446513195167,0.3431862427177047,0.02546668678279541,0.3275530398824854,0.08030682191390441,0.26254881072739883,0.32138333529061175,0.2820911720810848,0.3150697951305687,0.3284433243115074,0.22164859943279056,0.06482458792982555,0.33452351508809264,0.24505785909052352,0.24703951716897624,0.30756463369563464
2023-06-01 22:00:00,0.0,0.0,0.0002335658051707722,0.00021079377977404118,0.0,0.0,0.0,0.0007376537421512017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008144077734370366,0.0,0.029052390916634026,0.18501670377832177,0.0,0.0,0.0,0.0,0.0,0.01500914972470694,0.009445669196067508,0.0,0.0,0.0
2023-06-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04227233143950676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 06:00:00,0.12515669837653343,0.21007574414834349,0.049249257269123735,0.08594715170249385,0.05461789406595922,0.0604164657937765,0.13333322933509034,0.0004000397688001275,0.11300275933195499,0.30679505069462293,0.1328587314912336,0.0904520356814194,0.0911095265030351,0.0,0.276836453870322,0.24146728271610643,2.082663917508362e-05,0.10802560749294804,0.01845107910417962,0.07026717683874183,0.10372811648703568,0.201990837767364,0.31477154521435585,0.3110326779690984,0.277329954996848,0.023343299478380045,0.3712158668480455,0.08625233860570308,0.0,0.32452179976523526
2023-06-02 07:00:00,0.3741477506771467,0.357027318857121,0.2736482697484527,0.27071103621050846,0.3519815382698082,0.2615956341112291,0.32830405252881856,0.02066050695710714,0.2949739695396567,0.5207790288787228,0.2325044261430361,0.3140319662144131,0.32138635939018384,0.2870048339731278,0.43647378105912377,0.39469137383499914,0.015871169354262794,0.2572889469067093,0.06994182952839197,0.14988053555379527,0.37307436248699893,0.3842489037730159,0.48409787258832365,0.515465889321539,0.3322155723310701,0.08840428178590792,0.5553331492244126,0.30210405616294495,0.22822171411695183,0.5094313225071698
