time,LesEtchemins_1,Montmagny_1,Charlevoix-Est_1,LeHaut-Saint-Laurent_1,Beauharnois-Salaberry_1,Roussillon_1,Bellechasse_1,LesJardins-de-Napierville_1,Vallée-de-l'Or_1
2023-12-11 01:00:00,0.7526375594735145,0.7997564918796222,0.8432232093811035,0.6105413298805553,0.5584665393829344,0.5741560316085814,0.6314197367429732,0.5234238362312317,0.6688450816935961
2023-12-11 02:00:00,0.687705389757951,0.779996887942155,0.855175609588623,0.7763303131858507,0.7127453020215033,0.7062043583393096,0.5964163994789122,0.8275864130258561,0.5525617666708098
2023-12-11 03:00:00,0.37013009796539936,0.48331978162129713,0.8197749837239584,0.8048919196923574,0.833111468553543,0.8580431094765663,0.44008284568786615,0.8727830219268798,0.5023108638160759
2023-12-11 04:00:00,0.5652535464366276,0.7637928437193233,0.8417493653297424,0.6800599119067191,0.6649884513020514,0.6918828001618385,0.852821381241083,0.5853993153572081,0.487831047375997
2023-12-11 05:00:00,0.729645921587944,0.8843747633695602,0.828249032497406,0.6799936494231223,0.6477667546272277,0.5808740711212157,0.8254912166297435,0.3823660278320312,0.38423464515142963
2023-12-11 06:00:00,0.4765355107188225,0.725168921748797,0.759956580400467,0.39007115681966137,0.3870879364013672,0.34277633666992186,0.6164003752171993,0.21808724433183668,0.2718774521185292
2023-12-11 07:00:00,0.46731211036443704,0.6888107040524482,0.5926163438955941,0.26053695787986114,0.2536402234435081,0.20807557731866833,0.5987592570483685,0.09928136944770813,0.2954658641252253
2023-12-11 08:00:00,0.3852049245436986,0.574532271027565,0.3291543161869049,0.08928280130028725,0.0944585022330284,0.0786368827521801,0.5314590868353843,0.02049235135316849,0.29262726056906907
2023-12-11 09:00:00,0.23993771597743033,0.3062858335177103,0.3366476481159528,0.10046609302361804,0.05754088729619981,0.016569588780403138,0.1898599614202976,0.0009471492469310761,0.23481631999214495
2023-12-11 10:00:00,0.05998350175718465,0.0931772903104623,0.0743856010834376,0.09810629819830258,0.06649825870990753,0.035075013339519505,0.09213919498026371,0.008708982169628144,0.21875951618784004
2023-12-11 11:00:00,0.009271114667256674,0.023821168740590416,0.042483610262473416,0.06603000526626905,0.0708704425394535,0.07068652614951133,0.030761455297470097,0.06037323385477067,0.29960484508011065
2023-12-11 12:00:00,0.0018259507914384205,0.002034596527616183,0.038727012400825815,0.08605450227856637,0.0748562653362751,0.06055959790945053,0.017564821951091294,0.039069579243659974,0.2720461872220039
2023-12-11 13:00:00,0.04706720632811388,0.046230215157071756,0.008615556359291078,0.062070698837439216,0.06974582597613335,0.0774737012386322,0.014852935038506985,0.04125879436731339,0.30662328292926144
2023-12-11 14:00:00,0.0028731076916058856,0.0028731076916058856,0.01333668311436971,0.09363990068435668,0.09737162172794342,0.10100335851311683,0.0,0.07267767295241356,0.32848950010206956
2023-12-11 15:00:00,0.03571895117561022,0.04062571863333384,0.05952886886894702,0.0563167217373848,0.04311107486486435,0.04644280537962914,0.00931279718875885,0.0448041507601738,0.2717709238164954
2023-12-11 16:00:00,0.07492459878325462,0.12477034136652947,0.10136051272352535,0.21267812957366306,0.2171395123004913,0.22140801638364788,0.0912877207994461,0.25087329685688015,0.25198636086450676
2023-12-11 17:00:00,0.24984315435091653,0.330579526523749,0.25749618907769517,0.24706256320079167,0.25096164524555203,0.2530707329511642,0.2503646644949913,0.28370685964822767,0.2956914979716142
2023-12-11 18:00:00,0.3175420388579368,0.4322801725069682,0.4761417810122171,0.28543088078498835,0.2613087025284767,0.23786514699459071,0.3126289544999599,0.2459378084540367,0.3848772070308526
2023-12-11 19:00:00,0.3961617690324783,0.5374170311292011,0.6061097345749537,0.2752659073472023,0.2721910268068313,0.23532104700803755,0.313617141470313,0.2362449088692665,0.33368189093139433
2023-12-11 20:00:00,0.5904355371991793,0.665468579729398,0.7342403864860533,0.28437115977207816,0.29878446698188776,0.26171484053134914,0.32342001408338544,0.20203671187162395,0.3845468635360399
2023-12-11 21:00:00,0.7043349611759187,0.6855451103051503,0.8661901571353275,0.31871692985296246,0.3252809143066406,0.3771426391601562,0.3762551498413086,0.307533890902996,0.3037571807205677
2023-12-11 22:00:00,0.7237656607230504,0.7055997163057327,0.9342588166395823,0.4032052103678385,0.3918740081787109,0.3922011566162109,0.4178824388980865,0.3851947021484375,0.2800256230930487
2023-12-11 23:00:00,0.6265636710325876,0.5519859691460927,0.947996868789196,0.491305485467116,0.3751991271972656,0.3432418823242187,0.28347341299057005,0.34274368286132806,0.3072488119535976
2023-12-12 00:00:00,0.6114063213268915,0.525343479514122,0.9527207389473915,0.6571432224909464,0.48494754791259764,0.297638583779335,0.3847487992048263,0.30002145946025843,0.3346757331656085
2023-12-12 01:00:00,0.6612095900376637,0.6042176500956217,0.9664572990934053,0.8851784380276998,0.7793231254816054,0.45075126647949215,0.5402406466007232,0.29032591402530666,0.35072433701819844
2023-12-12 02:00:00,0.69894515812397,0.666453789671262,0.9596609009305636,0.989458737373352,0.9848014539480208,0.918392509818077,0.6367490883171558,0.6303270316123961,0.37039348585738074
2023-12-12 03:00:00,0.7993103438615798,0.7934971624612808,0.9729458516836166,0.9932373559474944,1.0,1.0,0.791317872405052,0.8689672729372978,0.49220019352104927
2023-12-12 04:00:00,0.8901830905675888,0.8850143968065579,0.9971572458744049,1.0,1.0,1.0,0.8681288057565688,1.0,0.5475971805552641
2023-12-12 05:00:00,0.9151404401659965,0.8985670517881711,1.0,1.0,1.0,1.0,0.8858271124958992,1.0,0.49631712984707627
2023-12-12 06:00:00,0.9279368051886557,0.9157001725832621,0.9982639491558075,0.9960775363445281,1.0,1.0,0.9174066583812236,1.0,0.40719401700629126
