time,MountWaddington_1,Skeena-QueenCharlotte_1,Kitimat-Stikine_1,Bulkley-Nechako_1,Columbia-Shuswap_1,Thompson-Nicola_1,Cariboo_1,Thompson-Nicola_2
2023-01-02 08:00:00,0.9980759680747986,0.9918514521484789,0.5777924606581808,0.18396403432444283,0.2074078699302944,0.5397126944001878,0.8208614929359068,0.13244630857850567
2023-01-02 09:00:00,0.9921943700671197,0.9903044573509174,0.5440070287631429,0.16954981281111633,0.23212608508427035,0.5013156018835124,0.8469682619043368,0.10812860499051485
2023-01-02 10:00:00,0.9845818065404892,0.9916982077645219,0.5518883260077153,0.1697908494814678,0.23524824529208913,0.5036338903732372,0.8715134909003972,0.10368275819854297
2023-01-02 11:00:00,0.9761706398248671,0.9912484654395477,0.5386111647856066,0.17877306877876875,0.22956147595901377,0.5302194149092291,0.8433864805644209,0.1166680871040532
2023-01-02 12:00:00,0.9749006292819976,0.987825703582038,0.5482288387816556,0.17376709041358135,0.19805290204896167,0.4757762010530991,0.7350141935863277,0.11240132701216322
2023-01-02 13:00:00,0.977920675611496,0.9807133365454881,0.5220256672589711,0.13688883249682404,0.15943236216225404,0.4336758044384644,0.6558346520940009,0.09351894573506081
2023-01-02 14:00:00,0.9733442915201188,0.9730793547241584,0.5018860327127114,0.09376614890440746,0.14925805193118072,0.4071910186292545,0.6105814481831408,0.0815208951722492
2023-01-02 15:00:00,0.9221938155770302,0.9302515460874724,0.4495077410571172,0.07794075978436954,0.21225629055025896,0.38720640018130786,0.5550490749627349,0.08512600771179704
2023-01-02 16:00:00,0.8679755879640578,0.9292523769321648,0.4384611622401526,0.09847547251179256,0.27346178591251374,0.4439537014609034,0.5992914342270654,0.09940889935150292
2023-01-02 17:00:00,0.7629575001478195,0.9322746657288591,0.4192070563515308,0.1302933042330874,0.29579360422085627,0.47179678413904075,0.6075027750838886,0.0971741848867951
2023-01-02 18:00:00,0.6522684286832807,0.9273957724804464,0.40600013977834876,0.14196069033609499,0.29147658278657634,0.4646956696519344,0.5777037782357496,0.09011427146015746
2023-01-02 19:00:00,0.6377362620949745,0.9165486508219137,0.38935930559542814,0.15388473121104412,0.27066475776447496,0.4534209356344107,0.5680286971818317,0.08694011164208251
2023-01-02 20:00:00,0.6134089068174362,0.8923265938136886,0.3692728007490366,0.13841661479186126,0.25249930785122243,0.42797294705203076,0.5855173058198256,0.07545404428559722
2023-01-02 21:00:00,0.6337131512403487,0.8554769890593446,0.33286997613037966,0.12124007465524805,0.26052823446691026,0.39931300494707,0.6142327367649838,0.06399052999236365
2023-01-02 22:00:00,0.6959493588685989,0.8686324560253517,0.31517333343939885,0.1333755586848215,0.22521150250665165,0.36881377915089786,0.6099378218603405,0.05458282087788437
2023-01-02 23:00:00,0.8117432498097421,0.8630067234453948,0.31796067886054497,0.13377424207136585,0.18468057545409958,0.37099532793417106,0.591993878040124,0.056563275512872324
2023-01-03 00:00:00,0.928850219154358,0.8275225764253863,0.30621351360015464,0.10368628766939596,0.1512536822123961,0.3584141135712464,0.5484793962673709,0.053294009555018326
2023-01-03 01:00:00,0.9811220534920692,0.760758110699446,0.2829911798207272,0.0842560139339831,0.15199781174686822,0.3561828671734441,0.5321736322241748,0.05090326401094593
2023-01-03 02:00:00,0.9924367062091828,0.7098209555641463,0.2609051847342454,0.06927843972074764,0.13492770396511664,0.3460691411838387,0.49961575779047873,0.0478629668982643
2023-01-03 03:00:00,0.9983597465753554,0.6621334432259849,0.22623034549011303,0.05131029402768171,0.14936084404587743,0.35985240000215435,0.5321279472417453,0.05873884065358927
2023-01-03 04:00:00,0.9984918364524842,0.59613380578549,0.22808218545162337,0.05546587280653142,0.15913707643070005,0.35187912729879217,0.5243197989463805,0.056942800554362204
2023-01-03 05:00:00,0.9923140325903894,0.4644270541356957,0.20095629387128525,0.054796865316176856,0.14453336137262254,0.3502996903409561,0.5254455316676332,0.052823402737126206
2023-01-03 06:00:00,0.9717413683176042,0.3862237279700196,0.2050026670497067,0.059450957319802704,0.15003066483546387,0.3465959323016982,0.5067949755760757,0.05348849445581435
2023-01-03 07:00:00,0.9675920953035353,0.36906942594310505,0.2357864321988651,0.0671614358284407,0.19909204128113658,0.38276021307164965,0.5003778419846836,0.06520720340537302
2023-01-03 08:00:00,0.9574662841677666,0.38066273062125494,0.23632591577587828,0.06145667899399995,0.20248854253779758,0.37945173763867573,0.48316205997358674,0.07086225041385853
2023-01-03 09:00:00,0.9799289600610733,0.4296971262667489,0.24773063854222574,0.06492456878500955,0.19950787028805775,0.36985973061485716,0.4533647814291445,0.06898098254068333
2023-01-03 10:00:00,0.9928423086404802,0.48654981698678884,0.25920422573114776,0.06301492685659066,0.2143079725144939,0.33959034762147694,0.430792926212942,0.06272594428197906
